İlan Oluşturma Tarihi,Net Metrekare,Ilce,Error,Fiyat Durumu,Kategorisi,Binanın Yaşı,Tipi,Tapu Durumu,Türü,Slug,Takas,url,Banyo Sayısı,__source_file,İlan Numarası,Isıtma Tipi,Baslik,Kullanım Durumu,Binanın Kat Sayısı,Fiyat,İlan Güncelleme Tarihi,Oda Sayısı,Site İçerisinde,Bulunduğu Kat,ParseStatus,Lokasyon,Krediye Uygunluk,Brüt Metrekare,Il,Ilce_sayfa,Mahalle,Yakin_Ulasim_Min_m,Yakin_Egitim_Min_m,Yakin_Market_Min_m,Yakininda_JSON,Ilan_Ozellikleri,Ilan_Ozellik_Sayisi,Bolge_1Y_Deger_Degisimi,Demo_Toplam_Nufus,Demo_Egitim_Durumu,Demo_Ortalama_Yas,Demo_Medeni_Hal,Demo_Sosyo_Ekonomik_Statu,Demo_Hane_Halki_Geliri,Demo_Hane_Halki_Geliri_TL
,70 m²,Çeşme,,Genel Fiyat,Satılık,0 (Yeni),Daire,Kat Mülkiyeti,Konut,cesme,Yok,https://www.emlakjet.com/ilan/cesme-dalyan-da-marina-ya-cok-yakin-2-oda-1-salon-satilik-daire-18934247,1,izmir_part2first10_pages5.csv,18934247.0,Yerden Isıtma,Çeşme Dalyan Da Marina Ya Çok Yakın 2 Oda 1 Salon Satılık Daire,Boş,2.0,8.700.000 TL,02 Şubat 2026,2+1,Hayır,2.Kat,OK,İzmir - Çeşme - Dalyan Mahallesi,Krediye Uygun,90 m²,İzmir,Çeşme,Dalyan Mahallesi,85.0,85.0,85.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":85},{""name"":""Otobüs Durağı"",""distance_m"":205},{""name"":""Otobüs Durağı"",""distance_m"":215},{""name"":""Çeşme Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":238},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":359},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":373},{""name"":""Migros Jet - Esenevler Şubesi"",""distance_m"":194},{""name"":""Bim - Yeni Dalyan Şubesi"",""distance_m"":244}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":85},{""name"":""Otobüs Durağı"",""distance_m"":205},{""name"":""Otobüs Durağı"",""distance_m"":215},{""name"":""Çeşme Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":238},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":359},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":373},{""name"":""Migros Jet - Esenevler Şubesi"",""distance_m"":194},{""name"":""Bim - Yeni Dalyan Şubesi"",""distance_m"":244}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":85},{""name"":""Otobüs Durağı"",""distance_m"":205},{""name"":""Otobüs Durağı"",""distance_m"":215},{""name"":""Çeşme Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":238},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":359},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":373},{""name"":""Migros Jet - Esenevler Şubesi"",""distance_m"":194},{""name"":""Bim - Yeni Dalyan Şubesi"",""distance_m"":244}]}",Hilton Banyo|Çelik Kapı|Kartonpiyer|Klima|Isı Yalıtımı|Alüminyum Doğrama|Isıcam|Ses Yalıtımı|Alışveriş Merkezi|Anayol|Dolmuş,11.0,28.0,2.513 - Az yoğun,%24 Lise,41,%50 Evli,C,82.955 TL,82955.0
,180 m²,Çeşme,,Genel Fiyat,Satılık,21 Ve Üzeri,Villa,Müstakil Tapulu,Konut,cesme,,https://www.emlakjet.com/ilan/cesme-alacati-da-satilik-tripleks-yazlik-villa-18933659,2,izmir_part2first10_pages5.csv,18933659.0,Klimalı,Çeşme Alaçatı Da Satılık Tripleks Yazlık Villa,Boş,3.0,28.750.000 TL,11 Şubat 2026,4+1,Hayır,,OK,İzmir - Çeşme - Celal Bayar Mahallesi,Krediye Uygun,250 m²,İzmir,Çeşme,Celal Bayar Mahallesi,876.0,876.0,876.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":876},{""name"":""Alaçatı Mavi Otobüs Durağı"",""distance_m"":1100},{""name"":""Çeşme Yahya Kerim Onart Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":1500},{""name"":""Yahya Kerim Onart Anaokulu"",""distance_m"":1600},{""name"":""Atatürk Andolu Lisesi"",""distance_m"":1800},{""name"":""Macrocenter"",""distance_m"":1400},{""name"":""Migros - Ilıca Evleri Şubesi"",""distance_m"":1400},{""name"":""Şok - İzmir Çeşme Şifne Termal Şubesi"",""distance_m"":1700}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":876},{""name"":""Alaçatı Mavi Otobüs Durağı"",""distance_m"":1100},{""name"":""Çeşme Yahya Kerim Onart Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":1500},{""name"":""Yahya Kerim Onart Anaokulu"",""distance_m"":1600},{""name"":""Atatürk Andolu Lisesi"",""distance_m"":1800},{""name"":""Macrocenter"",""distance_m"":1400},{""name"":""Migros - Ilıca Evleri Şubesi"",""distance_m"":1400},{""name"":""Şok - İzmir Çeşme Şifne Termal Şubesi"",""distance_m"":1700}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":876},{""name"":""Alaçatı Mavi Otobüs Durağı"",""distance_m"":1100},{""name"":""Çeşme Yahya Kerim Onart Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":1500},{""name"":""Yahya Kerim Onart Anaokulu"",""distance_m"":1600},{""name"":""Atatürk Andolu Lisesi"",""distance_m"":1800},{""name"":""Macrocenter"",""distance_m"":1400},{""name"":""Migros - Ilıca Evleri Şubesi"",""distance_m"":1400},{""name"":""Şok - İzmir Çeşme Şifne Termal Şubesi"",""distance_m"":1700}]}",ADSL|Kablo TV - Uydu|Hilton Banyo|Duşakabinli|Sıcak Su|Şofben|Çamaşır Makinesi|Seramik Zemin|Beyaz Eşya|Saten Boya|Panel Kapı|PVC Doğrama|Bahçe - Müstakil|Isıcam|Kuzey Cepheli|Doğu Cepheli|Batı Cepheli|Engelliye Uygun|Bahçe|Şehir Manzaralı|Yeşil Alan Manzaralı|Deniz Manzaralı|Caddeye Yakın|Okula Yakın|Denize Yakın,25.0,13.0,829 - Az yoğun,%39 Üniversite ve Üstü,47,%49 Evli,A,,
,76 m²,Çeşme,,Genel Fiyat,Satılık,0 (Yeni),Daire,Kat Mülkiyeti,Konut,cesme,Yok,https://www.emlakjet.com/ilan/cesme-merkezde-projeden-satilik-ebeveyn-banyolu-21-luks-daire-18913058,2,izmir_part2first10_pages5.csv,18913058.0,Yerden Isıtma,Çeşme Merkezde Projeden Satılık Ebeveyn Banyolu 2+1 Lüks Daire,Boş,2.0,10.100.000 TL,28 Nisan 2026,2+1,Hayır,Bahçe Katı,OK,İzmir - Çeşme - İsmet İnönü Mahallesi,Krediye Uygun Değil,85 m²,İzmir,Çeşme,İsmet İnönü Mahallesi,44.0,44.0,44.0,"{""Ulaşım"":[{""name"":""Dolmuş Durağı"",""distance_m"":66},{""name"":""Otobüs Durağı Çeşme Adliye I"",""distance_m"":137},{""name"":""Çeşme Adliye Otobüs Durağı"",""distance_m"":153},{""name"":""Sıdıka - Kelami Ertan Ortaokulu"",""distance_m"":44},{""name"":""Çeşme İmam Hatip Ortaokulu"",""distance_m"":83},{""name"":""Namık Kemal İlkokulu"",""distance_m"":87},{""name"":""Migros - Çeşme Çarşı Şubesi"",""distance_m"":156},{""name"":""Şok - İzmir Çeşme Amfi Tiyatro Şubesi"",""distance_m"":165}],""Eğitim Kurumları"":[{""name"":""Dolmuş Durağı"",""distance_m"":66},{""name"":""Otobüs Durağı Çeşme Adliye I"",""distance_m"":137},{""name"":""Çeşme Adliye Otobüs Durağı"",""distance_m"":153},{""name"":""Sıdıka - Kelami Ertan Ortaokulu"",""distance_m"":44},{""name"":""Çeşme İmam Hatip Ortaokulu"",""distance_m"":83},{""name"":""Namık Kemal İlkokulu"",""distance_m"":87},{""name"":""Migros - Çeşme Çarşı Şubesi"",""distance_m"":156},{""name"":""Şok - İzmir Çeşme Amfi Tiyatro Şubesi"",""distance_m"":165}],""Marketler"":[{""name"":""Dolmuş Durağı"",""distance_m"":66},{""name"":""Otobüs Durağı Çeşme Adliye I"",""distance_m"":137},{""name"":""Çeşme Adliye Otobüs Durağı"",""distance_m"":153},{""name"":""Sıdıka - Kelami Ertan Ortaokulu"",""distance_m"":44},{""name"":""Çeşme İmam Hatip Ortaokulu"",""distance_m"":83},{""name"":""Namık Kemal İlkokulu"",""distance_m"":87},{""name"":""Migros - Çeşme Çarşı Şubesi"",""distance_m"":156},{""name"":""Şok - İzmir Çeşme Amfi Tiyatro Şubesi"",""distance_m"":165}]}",ADSL|Wi-Fi|Hilton Banyo|Çelik Kapı|Isıcam|Hidrofor|Alışveriş Merkezi|Anayol|Dolmuş,9.0,12.0,5.625 - Normal,%26 Lise,38,%46 Evli,C,76.248 TL,76248.0
,180 m²,Çeşme,,Genel Fiyat,Satılık,11-15,Villa,Müstakil Tapulu,Konut,cesme,Yok,https://www.emlakjet.com/ilan/cesme-dalyan-marina-ya-sifir-31-dublex-site-icerisin-de-villa-18910320,2,izmir_part2first10_pages5.csv,18910320.0,Kombi Doğalgaz,Çeşme Dalyan Marina'ya Sıfır 3+1 Dublex Site İçerisin'de Villa,Boş,2.0,50.000.000 TL,27 Nisan 2026,3.5+1,Hayır,,OK,İzmir - Çeşme - Dalyan Mahallesi,Krediye Uygun,200 m²,İzmir,Çeşme,Dalyan Mahallesi,39.0,39.0,39.0,"{""Ulaşım"":[{""name"":""Dalyan Yat Limanı"",""distance_m"":39},{""name"":""Otobüs Durağı"",""distance_m"":103},{""name"":""Dalyan Dolmuş Durağı"",""distance_m"":206},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":475},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":476},{""name"":""Çeşme Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":488},{""name"":""Şok - Çeşme Dalyan Şubesi"",""distance_m"":154},{""name"":""Şok - İzmir Dalyan Meydan Şubesi"",""distance_m"":333}],""Eğitim Kurumları"":[{""name"":""Dalyan Yat Limanı"",""distance_m"":39},{""name"":""Otobüs Durağı"",""distance_m"":103},{""name"":""Dalyan Dolmuş Durağı"",""distance_m"":206},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":475},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":476},{""name"":""Çeşme Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":488},{""name"":""Şok - Çeşme Dalyan Şubesi"",""distance_m"":154},{""name"":""Şok - İzmir Dalyan Meydan Şubesi"",""distance_m"":333}],""Marketler"":[{""name"":""Dalyan Yat Limanı"",""distance_m"":39},{""name"":""Otobüs Durağı"",""distance_m"":103},{""name"":""Dalyan Dolmuş Durağı"",""distance_m"":206},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":475},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":476},{""name"":""Çeşme Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":488},{""name"":""Şok - Çeşme Dalyan Şubesi"",""distance_m"":154},{""name"":""Şok - İzmir Dalyan Meydan Şubesi"",""distance_m"":333}]}",Hilton Banyo|Şofben|Gömme Dolap|Seramik Zemin|Çelik Kapı|Kartonpiyer|Klima|Bulaşık Makinesi|Fırın|PVC Doğrama|Isı Yalıtımı|Kamera Sistemi|Isıcam|Hidrofor|Ses Yalıtımı|Alışveriş Merkezi|Anayol|Dolmuş,18.0,,2.513 - Az yoğun,%24 Lise,41,%50 Evli,C,82.955 TL,82955.0
,100 m²,Çeşme,,Genel Fiyat,Satılık,16-20,Müstakil Ev,Kat Mülkiyeti,Konut,cesme,Yok,https://www.emlakjet.com/ilan/satilik-mustakil-ev-cesme-merkez-18910316,1,izmir_part2first10_pages5.csv,18910316.0,Klimalı,Satılık Müstakil Ev. Çeşme Merkez,Mülk Sahibi Oturuyor,2.0,19.950.000 TL,28 Nisan 2026,3+1,Hayır,,OK,İzmir - Çeşme - Fahrettinpaşa Mahallesi,Bilinmiyor,120 m²,İzmir,Çeşme,Fahrettinpaşa Mahallesi,288.0,288.0,288.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":288},{""name"":""Mustafa Yücel Özbilgin Parkı Otobüs Durağı"",""distance_m"":603},{""name"":""Mustafa Yücel Özbilgin Parkı Otobüs Durağı"",""distance_m"":610},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":434},{""name"":""Çeşme Sevgi - Reha Aysay Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":540},{""name"":""Çeşme Ulusoy Denizcilik Teknolojisi Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":931},{""name"":""CarrefourSA - Mini"",""distance_m"":582},{""name"":""Şok - İzmir Çeşme Cadde Mağazası"",""distance_m"":668}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":288},{""name"":""Mustafa Yücel Özbilgin Parkı Otobüs Durağı"",""distance_m"":603},{""name"":""Mustafa Yücel Özbilgin Parkı Otobüs Durağı"",""distance_m"":610},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":434},{""name"":""Çeşme Sevgi - Reha Aysay Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":540},{""name"":""Çeşme Ulusoy Denizcilik Teknolojisi Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":931},{""name"":""CarrefourSA - Mini"",""distance_m"":582},{""name"":""Şok - İzmir Çeşme Cadde Mağazası"",""distance_m"":668}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":288},{""name"":""Mustafa Yücel Özbilgin Parkı Otobüs Durağı"",""distance_m"":603},{""name"":""Mustafa Yücel Özbilgin Parkı Otobüs Durağı"",""distance_m"":610},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":434},{""name"":""Çeşme Sevgi - Reha Aysay Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":540},{""name"":""Çeşme Ulusoy Denizcilik Teknolojisi Mesleki Ve Teknik Anadolu Lisesi"",""distance_m"":931},{""name"":""CarrefourSA - Mini"",""distance_m"":582},{""name"":""Şok - İzmir Çeşme Cadde Mağazası"",""distance_m"":668}]}",,,114.0,434 - Az yoğun,%33 Üniversite ve Üstü,46,%60 Evli,C,,
,500 m²,Çeşme,,Genel Fiyat,Satılık,5-10,Villa,Kat Mülkiyeti,Konut,cesme,Var,https://www.emlakjet.com/ilan/alc-den-dalyan-denize-sifir-lux-villa-18910259,6+,izmir_part2first10_pages5.csv,18910259.0,Yerden Isıtma,Alc 'den Dalyan Denize Sıfır Lux Villa,Boş,2.0,185.000.000 TL,27 Nisan 2026,7+1,Hayır,,OK,İzmir - Çeşme - Cumhuriyet Mahallesi,Krediye Uygun Değil,1.026 m²,İzmir,Çeşme,Cumhuriyet Mahallesi,118.0,118.0,118.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":118},{""name"":""Otobüs Durağı"",""distance_m"":495},{""name"":""Otobüs Durağı"",""distance_m"":500},{""name"":""Ege Üniversitesi Çeşme Turizm Ve Otelcilik Yüksekokulu"",""distance_m"":478},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":587},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":589},{""name"":""Dalyan Pazar Alanı"",""distance_m"":637},{""name"":""Şok - İzmir Çeşme Dalyan Üniversite Şubesi"",""distance_m"":673}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":118},{""name"":""Otobüs Durağı"",""distance_m"":495},{""name"":""Otobüs Durağı"",""distance_m"":500},{""name"":""Ege Üniversitesi Çeşme Turizm Ve Otelcilik Yüksekokulu"",""distance_m"":478},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":587},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":589},{""name"":""Dalyan Pazar Alanı"",""distance_m"":637},{""name"":""Şok - İzmir Çeşme Dalyan Üniversite Şubesi"",""distance_m"":673}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":118},{""name"":""Otobüs Durağı"",""distance_m"":495},{""name"":""Otobüs Durağı"",""distance_m"":500},{""name"":""Ege Üniversitesi Çeşme Turizm Ve Otelcilik Yüksekokulu"",""distance_m"":478},{""name"":""Süleyman Sami Sarı Ortaokulu"",""distance_m"":587},{""name"":""Süleyman Sami Sarı İlkokulu"",""distance_m"":589},{""name"":""Dalyan Pazar Alanı"",""distance_m"":637},{""name"":""Şok - İzmir Çeşme Dalyan Üniversite Şubesi"",""distance_m"":673}]}",Akıllı Ev|Çamaşır Kurutma Makinesi|Çamaşır Makinesi|Bulaşık Makinesi|Buzdolabı,5.0,-4.0,1.235 - Az yoğun,%38 Lise,42,%46 Evli,B,99.722 TL,99722.0
,120 m²,Çeşme,,Genel Fiyat,Satılık,5-10,Daire,Kat İrtifakı,Konut,cesme,Yok,https://www.emlakjet.com/ilan/cesme-musalla-da-satilik-31-daire-18902168,1,izmir_part2first10_pages5.csv,18902168.0,Kombi Doğalgaz,Çeşme Musalla'da Satılık 3+1 Daire,Mülk Sahibi Oturuyor,3.0,15.750.000 TL,27 Nisan 2026,3+1,Hayır,2.Kat,OK,İzmir - Çeşme - Musalla Mahallesi,Krediye Uygun,135 m²,İzmir,Çeşme,Musalla Mahallesi,791.0,791.0,791.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":910},{""name"":""Otobüs Durağı"",""distance_m"":923},{""name"":""Çeşme Otogar"",""distance_m"":940},{""name"":""Özel Çeşme Ağaçkakan Gündüz Bakımevi"",""distance_m"":791},{""name"":""Hacı Murat Hatice Özsoy Anadolu Lisesi"",""distance_m"":842},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":1400},{""name"":""Macrocenter"",""distance_m"":1000},{""name"":""Bim - Çeşme Şubesi"",""distance_m"":1000}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":910},{""name"":""Otobüs Durağı"",""distance_m"":923},{""name"":""Çeşme Otogar"",""distance_m"":940},{""name"":""Özel Çeşme Ağaçkakan Gündüz Bakımevi"",""distance_m"":791},{""name"":""Hacı Murat Hatice Özsoy Anadolu Lisesi"",""distance_m"":842},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":1400},{""name"":""Macrocenter"",""distance_m"":1000},{""name"":""Bim - Çeşme Şubesi"",""distance_m"":1000}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":910},{""name"":""Otobüs Durağı"",""distance_m"":923},{""name"":""Çeşme Otogar"",""distance_m"":940},{""name"":""Özel Çeşme Ağaçkakan Gündüz Bakımevi"",""distance_m"":791},{""name"":""Hacı Murat Hatice Özsoy Anadolu Lisesi"",""distance_m"":842},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":1400},{""name"":""Macrocenter"",""distance_m"":1000},{""name"":""Bim - Çeşme Şubesi"",""distance_m"":1000}]}",ADSL|Wi-Fi|Fiber|Kablo TV - Uydu|Hilton Banyo|Duşakabinli|Gömme Dolap|Beyaz Eşya|Panjur|Çelik Kapı|Vestiyer|Klima|Şömine|Doğu Cepheli|Batı Cepheli|Çocuk Parkı|Alışveriş Merkezi|Şehir Manzaralı|Yeşil Alan Manzaralı|Caddeye Yakın|Semt Pazarına Yakın|Hastaneye Yakın|Okula Yakın|Camiye Yakın|Dolmuş|Minibüs,26.0,47.0,5.361 - Normal,%27 Üniversite ve Üstü,39,%50 Evli,C,,
,110 m²,Çeşme,,Genel Fiyat,Satılık,11-15,Villa,Kat Mülkiyeti,Konut,cesme,Var,https://www.emlakjet.com/ilan/izmir-cesme-alacati-mustakil-havuzlu-bahceli-cumbali-villa-18898633,2,izmir_part2first10_pages5.csv,18898633.0,Klimalı,İzmir Çeşme Alaçatı Müstakil Havuzlu Bahçeli Cumbalı Villa,Mülk Sahibi Oturuyor,2.0,18.800.000 TL,25 Nisan 2026,2+1,Hayır,,OK,İzmir - Çeşme - Alaçatı Mahallesi,Krediye Uygun,193 m²,İzmir,Çeşme,Alaçatı Mahallesi,172.0,172.0,172.0,"{""Ulaşım"":[{""name"":""Alaçata Güneş Otobüs Durağı"",""distance_m"":172},{""name"":""Alaçata Güneş Otobüs Durağı"",""distance_m"":187},{""name"":""Alaçatı Çamlık Otobüs Durağı"",""distance_m"":382},{""name"":""Özel Alaçatı Bücürkent Anaokulu"",""distance_m"":617},{""name"":""Atatürk İlkokulu"",""distance_m"":642},{""name"":""Yaşar Eğitim Ve Kültür Vakfı Anadolu Lisesi"",""distance_m"":1100},{""name"":""Migros"",""distance_m"":904},{""name"":""Şok - Alaçatı Şubesi"",""distance_m"":1000}],""Eğitim Kurumları"":[{""name"":""Alaçata Güneş Otobüs Durağı"",""distance_m"":172},{""name"":""Alaçata Güneş Otobüs Durağı"",""distance_m"":187},{""name"":""Alaçatı Çamlık Otobüs Durağı"",""distance_m"":382},{""name"":""Özel Alaçatı Bücürkent Anaokulu"",""distance_m"":617},{""name"":""Atatürk İlkokulu"",""distance_m"":642},{""name"":""Yaşar Eğitim Ve Kültür Vakfı Anadolu Lisesi"",""distance_m"":1100},{""name"":""Migros"",""distance_m"":904},{""name"":""Şok - Alaçatı Şubesi"",""distance_m"":1000}],""Marketler"":[{""name"":""Alaçata Güneş Otobüs Durağı"",""distance_m"":172},{""name"":""Alaçata Güneş Otobüs Durağı"",""distance_m"":187},{""name"":""Alaçatı Çamlık Otobüs Durağı"",""distance_m"":382},{""name"":""Özel Alaçatı Bücürkent Anaokulu"",""distance_m"":617},{""name"":""Atatürk İlkokulu"",""distance_m"":642},{""name"":""Yaşar Eğitim Ve Kültür Vakfı Anadolu Lisesi"",""distance_m"":1100},{""name"":""Migros"",""distance_m"":904},{""name"":""Şok - Alaçatı Şubesi"",""distance_m"":1000}]}",Hilton Banyo|Çamaşır Makinesi|Gömme Dolap|Seramik Zemin|Beyaz Eşya|Çelik Kapı|Vestiyer|Kartonpiyer|Klima|Bulaşık Makinesi|Fırın|Buzdolabı|PVC Doğrama|Isı Yalıtımı|Alüminyum Doğrama|Isıcam|Hidrofor|Ses Yalıtımı|Tenis Kortu|Alışveriş Merkezi|Müstakil Havuzlu|Dolmuş|Minibüs,23.0,64.0,10.542 - Çok yoğun,%26 Üniversite ve Üstü,41,%51 Evli,C,,
,300 m²,Çeşme,,Genel Fiyat,Satılık,16-20,Çiftlik Evi,Kat İrtifakı,Konut,cesme,Var,https://www.emlakjet.com/ilan/royalden-cesme-merkeze-yakin-4-250-donum-ciftlik-evi-18895158,3,izmir_part2first10_pages5.csv,18895158.0,Klimalı,Royalden Çeşme Merkeze Yakın 4.250 Dönüm Çiftlik Evi,Boş,2.0,Anasayfa>Satılık Çiftlik Evi>İzmir Satılık Çiftlik Evi>Çeşme Satılık Çiftlik Evi>Musalla Mahallesi Satılık Çiftlik Evi>ROYALDEN ÇEŞME MERKEZE YAKIN 4.250 dönüm ÇİFTLİK EVİ,25 Nisan 2026,3+1,Hayır,,OK,İzmir - Çeşme - Musalla Mahallesi,Krediye Uygun,350 m²,İzmir,Çeşme,Musalla Mahallesi,765.0,765.0,765.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":765},{""name"":""Çeşme Otogar"",""distance_m"":774},{""name"":""Otobüs Durağı"",""distance_m"":780},{""name"":""Hacı Murat Hatice Özsoy Anadolu Lisesi"",""distance_m"":821},{""name"":""Özel Çeşme Ağaçkakan Gündüz Bakımevi"",""distance_m"":949},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":1100},{""name"":""Macrocenter"",""distance_m"":811},{""name"":""Bim - Çeşme Şubesi"",""distance_m"":928}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":765},{""name"":""Çeşme Otogar"",""distance_m"":774},{""name"":""Otobüs Durağı"",""distance_m"":780},{""name"":""Hacı Murat Hatice Özsoy Anadolu Lisesi"",""distance_m"":821},{""name"":""Özel Çeşme Ağaçkakan Gündüz Bakımevi"",""distance_m"":949},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":1100},{""name"":""Macrocenter"",""distance_m"":811},{""name"":""Bim - Çeşme Şubesi"",""distance_m"":928}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":765},{""name"":""Çeşme Otogar"",""distance_m"":774},{""name"":""Otobüs Durağı"",""distance_m"":780},{""name"":""Hacı Murat Hatice Özsoy Anadolu Lisesi"",""distance_m"":821},{""name"":""Özel Çeşme Ağaçkakan Gündüz Bakımevi"",""distance_m"":949},{""name"":""Özel Çeşme Bilgiç Anaokulu"",""distance_m"":1100},{""name"":""Macrocenter"",""distance_m"":811},{""name"":""Bim - Çeşme Şubesi"",""distance_m"":928}]}",,,6.0,5.361 - Normal,%27 Üniversite ve Üstü,39,%50 Evli,C,,
,25 m²,Çeşme,,Genel Fiyat,Satılık,0 (Yeni),Daire,Arsa Tapulu,Konut,cesme,Var,https://www.emlakjet.com/ilan/cesme-ayasaranda-bolgesi-nde-satilik-10-daire-18893372,1,izmir_part2first10_pages5.csv,18893372.0,VRV,Çeşme Ayasaranda Bölgesi'nde Satılık 1+0 Daire,Boş,4.0,4.000.000 TL,25 Nisan 2026,Stüdyo,Hayır,2.Kat,OK,İzmir - Çeşme - 16 Eylül Mahallesi,Krediye Uygun Değil,30 m²,İzmir,Çeşme,16 Eylül Mahallesi,1200.0,1200.0,1200.0,"{""Ulaşım"":[{""name"":""Otobüs Durağı"",""distance_m"":1200},{""name"":""Otobüs Durağı"",""distance_m"":1400},{""name"":""Mehmet Akpınar Anaokulu"",""distance_m"":1700},{""name"":""Bim - Atadağ Şubesi"",""distance_m"":1400},{""name"":""Migros"",""distance_m"":1400},{""name"":""A - 101"",""distance_m"":1500}],""Eğitim Kurumları"":[{""name"":""Otobüs Durağı"",""distance_m"":1200},{""name"":""Otobüs Durağı"",""distance_m"":1400},{""name"":""Mehmet Akpınar Anaokulu"",""distance_m"":1700},{""name"":""Bim - Atadağ Şubesi"",""distance_m"":1400},{""name"":""Migros"",""distance_m"":1400},{""name"":""A - 101"",""distance_m"":1500}],""Marketler"":[{""name"":""Otobüs Durağı"",""distance_m"":1200},{""name"":""Otobüs Durağı"",""distance_m"":1400},{""name"":""Mehmet Akpınar Anaokulu"",""distance_m"":1700},{""name"":""Bim - Atadağ Şubesi"",""distance_m"":1400},{""name"":""Migros"",""distance_m"":1400},{""name"":""A - 101"",""distance_m"":1500}]}",Denize Sıfır,1.0,15.0,3.657 - Normal,%26 Lise,38,%49 Evli,C,87.273 TL,87273.0
